system:index,Mukey,SOC 0-30C,prop,b1,b2,b3,b4,b5,b6,b7,b8,b8a,b9,b10,b11,b12,QA10,QA20,QA60,,,,,,,,
1202,470565,1671.0,Not prime farmland,0.0284000001847744,0.06069999933242800,0.0851999968290329,0.1185000017285350,0.14499999582767500,0.1745000034570690,0.1941000074148180,0.20649999380111700,0.21950000524520900,0.22339999675750700,0.3000999987125400,0.22470000386238100,0.0142000000923872,0.10100000351667400,5.00000023748726E-04,0.012199999764561700,0.008700000122189520,0.006300000008195640,0.0,0.0,0.0,0.0,0.0,0.22076407074928300
1203,470565,1671.0,Not prime farmland,0.031700000166893000,0.054499998688697800,0.07410000264644620,0.10459999740123700,0.12370000034570700,0.1459999978542330,0.1615000069141390,0.17339999973774000,0.1818999946117400,0.19249999523162800,0.2766000032424930,0.22169999778270700,0.012600000016391300,0.0754999965429306,5.00000023748726E-04,0.010700000450015100,0.007600000128149990,0.00559999980032444,0.0,0.0,0.0,0.0,0.0,0.2516827881336210
1204,470565,1671.0,Not prime farmland,0.04280000180006030,0.05849999934434890,0.08290000259876250,0.11420000344514800,0.13379999995231600,0.15569999814033500,0.1688999980688100,0.18029999732971200,0.1873999983072280,0.18539999425411200,0.2815000116825100,0.21690000593662300,0.013100000098347700,0.05169999971985820,5.00000023748726E-04,0.011699999682605300,0.008500000461936000,0.006099999882280830,0.0,0.0,0.0,0.0,0.0,0.24728132784366600
1205,470565,1671.0,Not prime farmland,0.023800000548362700,0.033799998462200200,0.05510000139474870,0.062199998646974600,0.09279999881982800,0.15800000727176700,0.18019999563694,0.186599999666214,0.1972000002861020,0.19869999587535900,0.1981000006198880,0.13130000233650200,0.017899999395012900,0.12080000340938600,3.9999998989515E-04,0.006399999838322400,0.00570000009611249,0.0035000001080334200,0.0,0.0,0.0,0.0,0.0,0.08300396054983140
1206,470565,1671.0,Not prime farmland,0.17560000717639900,0.09709999710321430,0.10540000349283200,0.10939999669790300,0.12780000269413000,0.16349999606609300,0.17669999599456800,0.16580000519752500,0.18790000677108800,0.2637999951839450,0.15389999747276300,0.1459999978542330,0.010499999858439000,0.03959999978542330,6.99999975040555E-04,0.010900000110268600,0.010599999688565700,0.009800000116229060,0.001500000013038520,0.0,0.0,0.0,0.0,7.60180118959397E-04
1207,470565,1671.0,Not prime farmland,0.039799999445676800,0.04610000178217890,0.06650000065565110,0.08990000188350680,0.11320000141859100,0.14970000088214900,0.1670999974012380,0.17409999668598200,0.1860000044107440,0.20270000398159000,0.2433999925851820,0.1842000037431720,0.012299999594688400,0.07890000194311140,5.00000023748726E-04,0.009200000204145910,0.006899999920278790,0.004800000227987770,0.0,0.0,0.0,0.0,0.0,0.2043360322713850
1208,470989,2652.0,Not prime farmland,0.017100000753998800,0.03720000013709070,0.0568000003695488,0.0746999979019165,0.10279999673366500,0.1453000009059910,0.15929999947547900,0.1754000037908550,0.17659999430179600,0.18529999256134000,0.20890000462532000,0.16009999811649300,0.016499999910593000,0.029500000178813900,5.00000023748726E-04,0.007699999958276750,0.005900000222027300,0.0038999998942017600,0.0,0.0,0.0,0.0,0.0,0.1430874913930890
1209,470989,2652.0,Not prime farmland,0.006300000008195640,0.02669999934732910,0.049400001764297500,0.0689999982714653,0.09009999781847,0.11299999803304700,0.1234000027179720,0.13249999284744300,0.13609999418258700,0.12970000505447400,0.18479999899864200,0.12880000472068800,0.01640000008046630,0.03920000046491620,5.00000023748726E-04,0.0071000000461936,0.005100000184029340,0.00279999990016222,0.0,0.0,0.0,0.0,0.0,0.22905570268631000
1210,470989,2652.0,Not prime farmland,0.07020000368356710,0.06849999725818630,0.08799999952316280,0.10849999636411700,0.1354999989271160,0.16769999265670800,0.1808999925851820,0.18950000405311600,0.19629999995231600,0.21220000088214900,0.2637999951839450,0.19589999318122900,0.01080000028014180,0.04540000110864640,5.00000023748726E-04,0.011099999770522100,0.008999999612569810,0.0071000000461936,0.0,0.0,0.0,0.0,0.0,0.1813422441482540
1211,470989,2652.0,Not prime farmland,0.026000000536441800,0.039799999445676800,0.059700001031160400,0.06340000033378600,0.10130000114440900,0.17910000681877100,0.2045000046491620,0.210099995136261,0.2207999974489210,0.21539999544620500,0.19699999690055800,0.1315000057220460,0.009499999694526200,0.11710000038147000,3.9999998989515E-04,0.006599999964237210,0.006200000178068880,0.004100000020116570,0.0,0.0,0.0,0.0,0.0,0.020576130598783500
1212,470989,2652.0,Not prime farmland,0.030400000512599900,0.042500000447034800,0.06449999660253530,0.06840000301599500,0.10689999908208800,0.186599999666214,0.21310000121593500,0.22040000557899500,0.2303999960422520,0.23559999465942400,0.21439999341964700,0.14740000665187800,0.00989999994635582,0.10050000250339500,3.9999998989515E-04,0.0071000000461936,0.006599999964237210,0.004399999976158140,0.0,0.0,0.0,0.0,0.0,0.03646691516041760
1213,470989,2652.0,Not prime farmland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1214,470685,1269.0,Not prime farmland,0.0210999995470047,0.041999999433755900,0.0714000016450882,0.09730000048875810,0.12189999967813500,0.15549999475479100,0.17329999804496800,0.18150000274181400,0.18889999389648400,0.23589999973774000,0.186599999666214,0.13220000267028800,0.005499999970197680,0.06639999896287920,5.00000023748726E-04,0.009999999776482580,0.007400000002235170,0.00430000014603138,0.0,0.0,0.0,0.0,0.0,0.11903822422027600
1215,470685,1269.0,Not prime farmland,0.026799999177455900,0.03959999978542330,0.06109999865293500,0.08030000329017640,0.1080000028014180,0.14900000393390700,0.1665000021457670,0.17000000178813900,0.18160000443458600,0.17599999904632600,0.2272000014781950,0.17069999873638200,0.007799999788403510,0.11990000307560000,5.00000023748726E-04,0.008200000040233140,0.006300000008195640,0.004100000020116570,0.0,0.0,0.0,0.0,0.0,0.18932507932186100
1216,470685,1269.0,Not prime farmland,0.04360000044107440,0.061400000005960500,0.09529999643564220,0.11569999903440500,0.1453000009059910,0.1940000057220460,0.21310000121593500,0.21400000154972100,0.22519999742507900,0.22429999709129300,0.2484000027179720,0.18889999389648400,0.008100000210106370,0.121799997985363,5.00000023748726E-04,0.011800000444054600,0.009800000116229060,0.006300000008195640,0.0,0.0,0.0,0.0,0.0,0.13870209455490100
1217,470685,1269.0,Not prime farmland,0.05559999868273740,0.05620000138878820,0.08240000158548360,0.09700000286102300,0.12710000574588800,0.17569999396801000,0.19200000166893000,0.1996999979019170,0.20759999752044700,0.21619999408721900,0.21410000324249300,0.1542000025510790,0.006099999882280830,0.06390000134706500,5.00000023748726E-04,0.009999999776482580,0.008500000461936000,0.005799999926239250,0.0,0.0,0.0,0.0,0.0,0.09735451638698580
1218,470685,1269.0,Not prime farmland,0.024000000208616300,0.03220000118017200,0.06300000101327900,0.0738999992609024,0.11259999871254000,0.18050000071525600,0.19990000128746000,0.21199999749660500,0.21699999272823300,0.21660000085830700,0.20180000364780400,0.14239999651908900,0.010200000368058700,0.03579999879002570,3.9999998989515E-04,0.007600000128149990,0.006500000134110450,0.0034000000450760100,0.0,0.0,0.0,0.0,0.0,0.060588568449020400
1219,470685,1269.0,Not prime farmland,0.15780000388622300,0.17749999463558200,0.18060000240802800,0.18389999866485600,0.21480000019073500,0.2678000032901760,0.2831999957561490,0.2976999878883360,0.29269999265670800,0.314300000667572,0.2856999933719640,0.23970000445842700,0.006300000008195640,0.061500001698732400,6.99999975040555E-04,0.018799999728798900,0.018400000408291800,0.017999999225139600,0.00139999995008111,0.0,0.0,0.0,0.0,-0.005927185993641620
1220,470685,1269.0,Not prime farmland,0.034699998795986200,0.04320000112056730,0.06310000270605090,0.07159999758005140,0.10320000350475300,0.15639999508857700,0.1768999993801120,0.18379999697208400,0.19329999387264300,0.20020000636577600,0.20720000565052000,0.14259999990463300,0.0066999997943639800,0.09149999916553500,5.00000023748726E-04,0.007400000002235170,0.006500000134110450,0.004399999976158140,0.0,0.0,0.0,0.0,0.0,0.10241204500198400
1221,470685,1269.0,Not prime farmland,0.10279999673366500,0.07360000163316730,0.09929999709129330,0.10989999771118200,0.155799999833107,0.22619999945163700,0.25209999084472700,0.2623000144958500,0.27309998869895900,0.29919999837875400,0.27390000224113500,0.20020000636577600,0.013700000010430800,0.08630000054836270,3.9999998989515E-04,0.01119999960064890,0.010099999606609300,0.007499999832361940,9.99999974737875E-05,0.0,0.0,0.0,0.0,0.06655550003051760
1222,470685,1269.0,Not prime farmland,0.020800000056624400,0.033900000154972100,0.057100001722574200,0.05429999902844430,0.09889999777078630,0.19329999387264300,0.22609999775886500,0.23489999771118200,0.24529999494552600,0.24560000002384200,0.1696999967098240,0.10909999907016800,0.008899999782443050,0.07859999686479570,3.9999998989515E-04,0.00559999980032444,0.005900000222027300,0.0035000001080334200,0.0,0.0,0.0,0.0,0.0,-0.09090905636549000
1223,470688,1269.0,Not prime farmland,0.03689999878406530,0.04410000145435330,0.07100000232458120,0.06769999861717220,0.11810000240802800,0.2215999960899350,0.2535000145435330,0.2621000111103060,0.2743000090122220,0.2621999979019170,0.20980000495910600,0.13580000400543200,0.01119999960064890,0.0989999994635582,3.9999998989515E-04,0.007000000216066840,0.007300000172108410,0.004600000102072950,0.0,0.0,0.0,0.0,0.0,-0.04916908219456670
1224,470688,1269.0,Not prime farmland,0.012199999764561700,0.021800000220537200,0.05000000074505810,0.05770000070333480,0.0966000035405159,0.17059999704361000,0.19140000641346000,0.2029000073671340,0.2087000012397770,0.2069000005722050,0.17059999704361000,0.11150000244379000,0.008700000122189520,0.05460000038146970,3.9999998989515E-04,0.005900000222027300,0.005200000014156100,0.002400000113993880,0.0,0.0,0.0,0.0,0.0,0.007947023026645180
1225,470688,1269.0,Not prime farmland,0.025200000032782600,0.04450000077486040,0.06369999796152120,0.0689999982714653,0.10459999740123700,0.16840000450611100,0.1898999959230420,0.19789999723434400,0.20649999380111700,0.2003999948501590,0.20200000703334800,0.13359999656677200,0.0066999997943639800,0.09430000185966490,3.9999998989515E-04,0.0071000000461936,0.006599999964237210,0.004600000102072950,0.0,0.0,0.0,0.0,0.0,0.05570703744888310
1226,470688,1269.0,Not prime farmland,0.02280000038445000,0.032999999821186100,0.05270000174641610,0.04969999939203260,0.09059999883174900,0.17180000245571100,0.19699999690055800,0.20340000092983200,0.21289999783039100,0.20659999549388900,0.1687999963760380,0.10620000213384600,0.0071000000461936,0.1168999969959260,3.9999998989515E-04,0.005100000184029340,0.005400000140070920,0.0034000000450760100,0.0,0.0,0.0,0.0,0.0,-0.03934928774833680
1227,470509,2420.0,Not prime farmland,0.021299999207258200,0.027000000700354600,0.04439999908208850,0.052000001072883600,0.0803999975323677,0.14059999585151700,0.16339999437332200,0.17669999599456800,0.18000000715255700,0.1826000064611440,0.16329999268055000,0.1152999997138980,0.010200000368058700,0.0421999990940094,3.9999998989515E-04,0.005400000140070920,0.004600000102072950,0.00279999990016222,0.0,0.0,0.0,0.0,0.0,0.027684934437274900
1228,470509,2420.0,Not prime farmland,0.01730000041425230,0.029899999499321000,0.04569999873638150,0.0471000000834465,0.07829999923706060,0.14419999718666100,0.16990000009536700,0.18019999563694,0.1859000027179720,0.18809999525547000,0.15080000460147900,0.10379999876022300,0.009399999864399430,0.09690000116825100,3.9999998989515E-04,0.004900000058114530,0.004699999932199720,0.003100000089034440,0.0,0.0,0.0,0.0,0.0,-0.029901955276727700
1229,470509,2420.0,Not prime farmland,0.03700000047683720,0.04230000078678130,0.06379999965429310,0.07800000160932540,0.10830000042915300,0.1696999967098240,0.19349999725818600,0.1987999975681310,0.21230000257492100,0.21040000021457700,0.1899999976158140,0.13369999825954400,0.018699999898672100,0.11909999698400500,3.9999998989515E-04,0.00800000037997961,0.006599999964237210,0.004399999976158140,0.0,0.0,0.0,0.0,0.0,0.05283835902810100
1230,470509,2420.0,Not prime farmland,0.01730000041425230,0.03139999881386760,0.04809999838471410,0.051500000059604600,0.08429999649524690,0.15880000591278100,0.18299999833107000,0.19179999828338600,0.19779999554157300,0.19300000369548800,0.16089999675750700,0.10559999942779500,0.014999999664723900,0.061400000005960500,3.9999998989515E-04,0.0052999998442828700,0.004999999888241290,0.0032999999821186100,0.0,0.0,0.0,0.0,0.0,-0.024793364107608800
1231,470509,2420.0,Not prime farmland,0.02329999953508380,0.03889999911189080,0.060100000351667400,0.08150000125169750,0.10769999772310300,0.14569999277591700,0.16050000488758100,0.17260000109672500,0.1777999997138980,0.16099999845027900,0.22100000083446500,0.18039999902248400,0.014000000432133700,0.03779999911785130,5.00000023748726E-04,0.00839999970048666,0.006200000178068880,0.004000000189989810,9.99999974737875E-05,0.0,0.0,0.0,0.0,0.17704281210899400
1232,470509,2420.0,Not prime farmland,0.017899999395012900,0.023499999195337300,0.03739999979734420,0.035999998450279200,0.06120000034570690,0.1234000027179720,0.1460999995470050,0.15710000693798100,0.15860000252723700,0.155799999833107,0.10260000079870200,0.06719999760389330,0.007699999958276750,0.034699998795986200,3.9999998989515E-04,0.003700000001117590,0.0038999998942017600,0.0024999999441206500,0.0,0.0,0.0,0.0,0.0,-0.1315789371728900
1233,470509,2420.0,Not prime farmland,0.007699999958276750,0.03189999982714650,0.05079999938607220,0.06530000269412990,0.09059999883174900,0.14249999821186100,0.16500000655651100,0.17339999973774000,0.18209999799728400,0.17659999430179600,0.16769999265670800,0.11429999768734000,0.015399999916553500,0.12290000170469300,3.9999998989515E-04,0.0066999997943639800,0.0052999998442828700,0.0032999999821186100,0.0,0.0,0.0,0.0,0.0,0.06319870799779890
1234,470509,2420.0,Not prime farmland,0.09470000118017200,0.0778999999165535,0.09459999948740010,0.10480000078678100,0.1331000030040740,0.1860000044107440,0.20880000293254900,0.18809999525547000,0.22169999778270700,0.32760000228881800,0.16760000586509700,0.13359999656677200,0.01510000042617320,0.11980000138282800,6.99999975040555E-04,0.01080000028014180,0.009700000286102300,0.00800000037997961,1.99999994947575E-04,0.0,0.0,0.0,0.0,0.011887053027749100
1235,470566,1671.0,Not prime farmland,0.048500001430511500,0.04569999873638150,0.06270000338554380,0.07540000230073930,0.10019999742507900,0.14300000667572000,0.15889999270439100,0.17149999737739600,0.17499999701976800,0.18029999732971200,0.19050000607967400,0.1492999941110610,0.013899999670684300,0.03579999879002570,5.00000023748726E-04,0.007699999958276750,0.006500000134110450,0.004699999932199720,1.99999994947575E-04,0.0,0.0,0.0,0.0,0.10080727189779300
1236,470566,1671.0,Not prime farmland,0.02019999921321870,0.029600000008940700,0.04309999942779540,0.04179999977350240,0.06920000165700910,0.13760000467300400,0.1639000028371810,0.17319999635219600,0.17890000343322800,0.17790000140667000,0.13650000095367400,0.09290000051260000,0.007199999876320360,0.11029999703168900,3.9999998989515E-04,0.00430000014603138,0.0044999998062849000,0.003100000089034440,0.0,0.0,0.0,0.0,0.0,-0.06428761780261990
1237,470566,1671.0,Not prime farmland,0.02500000037252900,0.03750000149011610,0.05820000171661380,0.06499999761581420,0.10010000318288800,0.17309999465942400,0.1965000033378600,0.21050000190734900,0.2134999930858610,0.21369999647140500,0.17730000615119900,0.12729999423027000,0.010099999606609300,0.0421999990940094,3.9999998989515E-04,0.0066999997943639800,0.006000000052154060,0.0038999998942017600,0.0,0.0,0.0,0.0,0.0,-0.011625519022345500
1238,470566,1671.0,Not prime farmland,0.062300000339746500,0.1216999962925910,0.1412999927997590,0.1445000022649770,0.18039999902248400,0.2524999976158140,0.2775000035762790,0.2750000059604650,0.29330000281333900,0.257999986410141,0.2524000108242040,0.18289999663829800,0.017100000753998800,0.10369999706745100,3.9999998989515E-04,0.014299999922514000,0.014000000432133700,0.012000000104308100,8.99999984540045E-04,0.0,0.0,0.0,0.0,2.52020399784669E-04
1239,470566,1671.0,Not prime farmland,0.03420000150799750,0.041999999433755900,0.0608999989926815,0.06069999933242800,0.0957999974489212,0.17430000007152600,0.19629999995231600,0.2087000012397770,0.2117999941110610,0.21289999783039100,0.1574999988079070,0.09989999979734420,0.014999999664723900,0.041600000113248800,3.9999998989515E-04,0.006300000008195640,0.006300000008195640,0.004399999976158140,0.0,0.0,0.0,0.0,0.0,-0.06931114941835400
1240,470566,1671.0,Not prime farmland,0.026599999517202400,0.04149999842047690,0.061900001019239400,0.08110000193119050,0.10409999638795900,0.13850000500679000,0.1526000052690510,0.1624000072479250,0.17110000550746900,0.1687999963760380,0.22110000252723700,0.1662999987602230,0.011599999852478500,0.07199999690055850,5.00000023748726E-04,0.008299999870359900,0.006399999838322400,0.00430000014603138,0.0,0.0,0.0,0.0,0.0,0.19423039257526400
1241,470566,1671.0,Not prime farmland,0.025499999523162800,0.03319999948143960,0.04809999838471410,0.06610000133514400,0.08649999648332600,0.11909999698400500,0.1356000006198880,0.14429999887943300,0.15279999375343300,0.1492999941110610,0.1793999969959260,0.13210000097751600,0.010499999858439000,0.07479999959468840,5.00000023748726E-04,0.006800000090152030,0.004999999888241290,0.0035000001080334200,0.0,0.0,0.0,0.0,0.0,0.16075651347637200
1242,470566,1671.0,Not prime farmland,0.02669999934732910,0.04879999905824660,0.06300000101327900,0.06310000270605090,0.09380000084638600,0.16539999842643700,0.19110000133514400,0.1981000006198880,0.2046000063419340,0.20270000398159000,0.15410000085830700,0.10540000349283200,0.013199999928474400,0.08089999854564670,3.9999998989515E-04,0.006500000134110450,0.006500000134110450,0.004999999888241290,0.0,0.0,0.0,0.0,0.0,-0.06399485468864440
1243,470566,1671.0,Not prime farmland,0.022600000724196400,0.028300000354647600,0.04960000142455100,0.047600001096725500,0.08540000021457670,0.17309999465942400,0.1995999962091450,0.20970000326633500,0.21699999272823300,0.22130000591278100,0.1460999995470050,0.09319999814033510,0.012400000356137800,0.043299999088048900,3.9999998989515E-04,0.004999999888241290,0.005100000184029340,0.002899999963119630,0.0,0.0,0.0,0.0,0.0,-0.10261756926775000
1244,470566,1671.0,Not prime farmland,0.0272000003606081,0.038600001484155700,0.05979999899864200,0.0729999989271164,0.11020000278949700,0.18140000104904200,0.20309999585151700,0.21780000627040900,0.22450000047683700,0.23499999940395400,0.241799995303154,0.1784999966621400,0.014299999922514000,0.03880000114440920,3.9999998989515E-04,0.007499999832361940,0.006200000178068880,0.004000000189989810,0.0,0.0,0.0,0.0,0.0,0.1022409051656720
1245,470566,1671.0,Not prime farmland,0.017999999225139600,0.02850000001490120,0.04769999906420710,0.05490000173449520,0.09669999778270720,0.15680000185966500,0.1768999993801120,0.1898999959230420,0.1964000016450880,0.16529999673366500,0.20000000298023200,0.13580000400543200,0.01489999983459710,0.07249999791383740,5.00000023748726E-04,0.00570000009611249,0.004900000058114530,0.003000000026077030,0.0,0.0,0.0,0.0,0.0,0.07711812108755110
1246,470566,1671.0,Not prime farmland,0.03550000116229060,0.04960000142455100,0.0640999972820282,0.07400000095367430,0.09690000116825100,0.14100000262260400,0.15700000524520900,0.16609999537468000,0.16990000009536700,0.18029999732971200,0.20600000023841900,0.1607999950647350,0.014999999664723900,0.07079999893903730,5.00000023748726E-04,0.007600000128149990,0.006599999964237210,0.005100000184029340,0.0,0.0,0.0,0.0,0.0,0.12971556186676000
1247,470566,1671.0,Not prime farmland,0.020400000736117400,0.03790000081062320,0.05530000105500220,0.06679999828338620,0.0934000015258789,0.14339999854564700,0.16259999573230700,0.17080000042915300,0.17649999260902400,0.17560000717639900,0.1842000037431720,0.13819999992847400,0.00930000003427267,0.09489999711513520,5.00000023748726E-04,0.006899999920278790,0.00570000009611249,0.0038999998942017600,0.0,0.0,0.0,0.0,0.0,0.09201650321483610
1248,470566,1671.0,Not prime farmland,0.006099999882280830,0.03579999879002570,0.05420000106096270,0.06909999996423720,0.094200000166893,0.14229999482631700,0.16439999639987900,0.17339999973774000,0.18230000138282800,0.18549999594688400,0.20029999315738700,0.13940000534057600,0.01549999974668030,0.12189999967813500,3.9999998989515E-04,0.0071000000461936,0.00559999980032444,0.003700000001117590,0.0,0.0,0.0,0.0,0.0,0.1257835477590560
1249,470566,1671.0,Not prime farmland,0.06069999933242800,0.07609999924898150,0.09019999951124190,0.1046999990940090,0.1266999989748000,0.15410000085830700,0.1655000001192090,0.17419999837875400,0.179299995303154,0.17589999735355400,0.26910001039505000,0.21459999680519100,0.014999999664723900,0.08259999752044680,5.00000023748726E-04,0.010700000450015100,0.009200000204145910,0.007799999788403510,0.0,0.0,0.0,0.0,0.0,0.19788499176502200
1250,470913,1396.0,Not prime farmland,0.032999999821186100,0.04320000112056730,0.07119999825954440,0.07249999791383740,0.11860000342130700,0.20890000462532000,0.23489999771118200,0.24140000343322800,0.2535000145435330,0.25940001010894800,0.2102999985218050,0.14139999449253100,0.009200000204145910,0.08380000293254850,3.9999998989515E-04,0.007499999832361940,0.007300000172108410,0.0044999998062849000,0.0,0.0,0.0,0.0,0.0,-0.003172366414219140
1251,470913,1396.0,Not prime farmland,0.02290000021457670,0.036400001496076600,0.05299999937415120,0.054499998688697800,0.08959999680519100,0.15389999747276300,0.17560000717639900,0.18359999358654000,0.19329999387264300,0.19609999656677200,0.17499999701976800,0.11289999634027500,0.0066999997943639800,0.09220000356435780,3.9999998989515E-04,0.00559999980032444,0.005499999970197680,0.003800000064074990,0.0,0.0,0.0,0.0,0.0,0.02113458700478080
1252,470913,1396.0,Not prime farmland,0.0746999979019165,0.2870999872684480,0.2906000018119810,0.28999999165535000,0.32499998807907100,0.3910999894142150,0.4104999899864200,0.4361000061035160,0.43130001425743100,0.14219999313354500,0.4503999948501590,0.34700000286102300,0.008200000040233140,0.05469999834895130,6.99999975040555E-04,0.025499999523162800,0.025499999523162800,0.02539999969303610,0.005200000014156100,0.0,0.0,0.0,0.0,0.011751839891076100
1253,470913,1396.0,Not prime farmland,0.03840000182390210,0.04129999876022340,0.06459999829530720,0.06300000101327900,0.10649999976158100,0.19859999418258700,0.22599999606609300,0.2370000034570690,0.24609999358654000,0.2289000004529950,0.2061000019311910,0.13920000195503200,0.008799999952316280,0.08330000191926960,3.9999998989515E-04,0.006500000134110450,0.006599999964237210,0.00430000014603138,0.0,0.0,0.0,0.0,0.0,-0.01680668070912360
1254,470913,1396.0,Not prime farmland,0.21299999952316300,0.19020000100135800,0.2069000005722050,0.1979999989271160,0.24789999425411200,0.34769999980926500,0.3797999918460850,0.3874000012874600,0.39649999141693100,0.4422999918460850,0.30550000071525600,0.274399995803833,0.01080000028014180,0.09520000219345090,3.9999998989515E-04,0.019700000062584900,0.020600000396370900,0.019099999219179200,0.0017000000225380100,0.0,0.0,0.0,0.0,-0.06854131817817690
1255,470913,1396.0,Not prime farmland,0.033799998462200200,0.03539999946951870,0.052299998700618700,0.04540000110864640,0.07970000058412550,0.15309999883174900,0.17110000550746900,0.17730000615119900,0.18400000035762800,0.18780000507831600,0.13660000264644600,0.08229999989271160,0.008100000210106370,0.13269999623298600,3.9999998989515E-04,0.004699999932199720,0.005400000140070920,0.003700000001117590,0.0,0.0,0.0,0.0,0.0,-0.0777805894613266
1256,470721,2181.0,Not prime farmland,0.00860000029206276,0.02280000038445000,0.03629999980330470,0.06040000170469280,0.07320000231266020,0.08659999817609790,0.09860000014305120,0.1136000007390980,0.1152999997138980,0.11020000278949700,0.19760000705719000,0.15629999339580500,0.011699999682605300,0.03280000016093250,5.00000023748726E-04,0.006200000178068880,0.003800000064074990,0.002400000113993880,0.0,0.0,0.0,0.0,0.0,0.3083164095878600
1257,470721,2181.0,Not prime farmland,0.04470000043511390,0.18289999663829800,0.18320000171661400,0.15160000324249300,0.1639000028371810,0.20010000467300400,0.20239999890327500,0.2980000078678130,0.19439999759197200,0.26249998807907100,0.16369999945163700,0.1054999977350240,0.008500000461936000,0.18539999425411200,7.999999797903E-04,0.01549999974668030,0.018699999898672100,0.01860000006854530,0.002199999988079070,0.0,0.0,0.0,0.0,-0.2079879492521290
1258,470725,1704.0,Not prime farmland,0.031099999323487300,0.05050000175833700,0.06530000269412990,0.053300000727176700,0.09369999915361400,0.22300000488758100,0.26089999079704300,0.27469998598098800,0.2854999899864200,0.18639999628067000,0.13979999721050300,0.10249999910593000,0.0071000000461936,0.07660000026226040,3.9999998989515E-04,0.005499999970197680,0.0066999997943639800,0.005200000014156100,0.0,0.0,0.0,0.0,0.0,-0.254871666431427
1259,470725,1704.0,Not prime farmland,0.04960000142455100,0.05570000037550930,0.07079999893903730,0.05979999899864200,0.10010000318288800,0.22059999406337700,0.2540000081062320,0.26030001044273400,0.27059999108314500,0.25220000743866000,0.12800000607967400,0.09529999643564220,0.0066999997943639800,0.07440000027418140,3.9999998989515E-04,0.006200000178068880,0.007300000172108410,0.005799999926239250,9.99999974737875E-05,0.0,0.0,0.0,0.0,-0.25446605682373000
1260,470725,1704.0,Not prime farmland,0.016300000250339500,0.020800000056624400,0.03189999982714650,0.04439999908208850,0.0625,0.08309999853372570,0.09179999679327010,0.10320000350475300,0.10740000009536700,0.12929999828338600,0.15479999780654900,0.11400000005960500,0.0071000000461936,0.09610000252723690,5.00000023748726E-04,0.004600000102072950,0.0032999999821186100,0.002199999988079070,0.0,0.0,0.0,0.0,0.0,0.2326732873916630
1261,470511,2412.0,Not prime farmland,0.021800000220537200,0.029600000008940700,0.04800000041723250,0.051600001752376600,0.08229999989271160,0.147599995136261,0.17309999465942400,0.18019999563694,0.18700000643730200,0.1906999945640560,0.13770000636577600,0.09910000115633010,0.009499999694526200,0.04560000076889990,3.9999998989515E-04,0.0052999998442828700,0.004999999888241290,0.003100000089034440,0.0,0.0,0.0,0.0,0.0,-0.05136558413505550
1262,470511,2412.0,Not prime farmland,0.06729999929666520,0.23749999701976800,0.2467000037431720,0.2418999969959260,0.2809999883174900,0.3610000014305120,0.3840000033378600,0.41429999470710800,0.3977000117301940,0.26260000467300400,0.32690000534057600,0.2980000078678130,0.006800000090152030,0.05939999967813490,6.99999975040555E-04,0.020600000396370900,0.020999999716877900,0.0203000009059906,0.0017999999690800900,0.0,0.0,0.0,0.0,-0.06799934804439550
1263,470511,2412.0,Not prime farmland,0.022600000724196400,0.030799999833107000,0.05040000006556510,0.04919999837875370,0.08209999650716780,0.164900004863739,0.188400000333786,0.20149999856948900,0.20280000567436200,0.19740000367164600,0.15870000422000900,0.1031000018119810,0.011099999770522100,0.04100000113248830,3.9999998989515E-04,0.005100000184029340,0.005200000014156100,0.0031999999191612000,0.0,0.0,0.0,0.0,0.0,-0.05542933940887450
1264,470511,2412.0,Not prime farmland,0.02459999918937680,0.03350000083446500,0.05290000140666960,0.053199999034404800,0.09300000220537190,0.17389999330043800,0.2011999934911730,0.20739999413490300,0.21719999611377700,0.22450000047683700,0.15639999508857700,0.1046999990940090,0.009600000455975530,0.11940000206232100,3.9999998989515E-04,0.005499999970197680,0.005499999970197680,0.0035000001080334200,0.0,0.0,0.0,0.0,0.0,-0.069478340446949
1265,470511,2412.0,Not prime farmland,0.03799999877810480,0.04259999841451650,0.061900001019239400,0.06759999692440030,0.09769999980926510,0.16169999539852100,0.18469999730587000,0.19370000064373000,0.2020999938249590,0.18770000338554400,0.1784999966621400,0.12849999964237200,0.014499999582767500,0.04170000180602070,3.9999998989515E-04,0.007000000216066840,0.006399999838322400,0.004399999976158140,0.0,0.0,0.0,0.0,0.0,0.02031506411731240
1266,470511,2412.0,Not prime farmland,0.04500000178813930,0.05169999971985820,0.06729999929666520,0.0737999975681305,0.10209999978542300,0.16290000081062300,0.1860000044107440,0.193900004029274,0.20010000467300400,0.20419999957084700,0.18160000443458600,0.13519999384880100,0.014700000174343600,0.058400001376867300,5.00000023748726E-04,0.007600000128149990,0.006899999920278790,0.005400000140070920,0.0,0.0,0.0,0.0,0.0,0.019560882821679100
